154,40,male,spring,"['D', 'E', 'F']","[7, 4, 3, None, 6, None, 9, 4, 4, 3, 7, 6, None, 3, 8, None, 6, None, None, 9, 3, None, 7, None, None, 7]"
155,50,female,summer,"['A', 'B', 'E']","[10, 6, None, 5, 5, None, None, None, None, 9, None, 6, None, None, None, 4, None, None, None, None, None, None, None, None, None, None]"
156,30,female,winter,['F'],"[5, 4, None, 7, 7, 4, None, None, 5, 6, 7, 7, 5, 6, 8, 7, 6, 9, 8, 4, 3, 5, None, None, 5, 5]"
157,20,female,winter,"['C', 'E']","[None, None, None, 2, 6, None, 7, None, None, 5, None, 5, None, 7, None, None, None, None, 9, None, None, None, 6, None, None, 6]"
158,20,female,winter,"['D', 'E']","[None, 8, 5, 3, None, 2, None, None, 4, 2, 6, 4, None, 4, 7, 9, None, 6, None, 4, None, 4, None, 4, 2, None]"
159,40,female,summer,"['E', 'F']","[None, 4, 4, 5, None, 7, None, None, 7, 6, None, 4, 7, 6, 7, 7, 4, 4, 3, 3, 4, 7, None, 6, 6, 5]"
160,20,male,winter,['C'],"[6, None, 7, 5, 7, None, 6, 6, 5, None, 3, 3, None, 7, 4, None, 8, 7, 6, 2, 5, 3, 4, None, None, 4]"
161,20,male,winter,"['A', 'C', 'E', 'F']","[None, 3, 7, None, 5, None, 4, 7, None, 3, None, None, 5, None, None, 4, 5, None, 9, None, None, None, None, None, 4, 4]"
162,40,male,spring,"['B', 'D', 'F']","[4, 5, 7, 4, 5, None, None, 6, 6, 6, 8, 6, None, 2, 7, None, 9, None, None, 7, 3, 6, None, 6, 6, 4]"
163,20,female,winter,"['A', 'B', 'C', 'D', 'F']","[6, None, 8, 6, 10, 6, None, None, None, 6, 6, 7, 6, None, None, None, 5, 8, 8, None, 4, 6, 5, None, 3, None]"
164,40,female,summer,['D'],"[None, None, 5, 8, None, 3, 4, 7, None, None, None, 3, None, 5, 3, None, None, None, None, None, None, None, 6, None, None, 9]"
165,50,female,spring,"['A', 'B', 'D', 'F']","[None, None, 3, None, None, None, 7, 4, 7, 6, None, None, 5, None, 9, None, 7, 3, 5, 9, None, 7, None, 10, 4, 5]"
166,40,female,winter,"['C', 'D']","[6, None, 6, 4, None, None, None, 4, None, None, None, 6, 3, 7, 5, 8, None, None, None, None, 2, None, 3, None, None, 2]"
167,40,female,winter,"['A', 'B', 'D']","[3, 7, None, None, None, None, 9, 7, 5, None, None, None, 3, 5, 5, None, 7, 6, 7, 4, 2, 4, None, None, 6, 3]"
168,50,male,spring,['F'],"[6, 4, None, 5, 4, 4, None, None, None, None, 8, 3, None, None, 9, None, 5, 4, None, None, 3, None, 3, None, 5, 6]"
169,50,male,spring,"['A', 'D', 'F']","[3, None, 3, None, 4, 6, 7, 4, 6, 3, None, 4, None, 3, 9, 7, 5, 4, None, 8, 5, 5, 5, 9, 3, 7]"
170,40,male,spring,['A'],"[4, 4, 5, 6, None, 4, 6, 8, 8, None, 9, None, 5, 4, 7, 8, 6, None, 2, None, 6, None, 5, 9, 6, None]"
171,30,female,winter,"['C', 'F']","[6, 4, 7, 4, None, None, 6, 6, 8, 6, 5, 7, 6, None, 8, 6, 8, None, 6, 5, 2, 7, 3, 7, 6, 5]"
172,30,female,winter,"['A', 'D', 'F']","[7, 7, 8, 3, None, 2, 6, 8, 4, 5, None, 3, 3, 6, None, None, 4, 7, None, 4, None, 6, 7, None, 2, 6]"
173,50,female,spring,"['A', 'D', 'F']","[5, None, 4, None, None, None, 5, 8, None, 3, 6, 6, 7, 3, None, 7, 8, 4, 4, None, None, 3, None, None, 4, 6]"
174,20,male,winter,"['A', 'B', 'C', 'E']","[5, None, 5, 4, 8, None, None, 10, None, 2, 10, None, None, 6, 6, 4, 3, 7, None, 6, None, 5, None, 6, None, None]"
175,20,female,winter,"['B', 'C', 'E', 'F']","[7, None, 5, None, 5, None, 3, 6, None, 6, 8, 4, None, None, None, None, None, 7, 9, 10, 8, None, None, None, 7, 6]"
176,30,female,winter,"['B', 'D']","[5, None, None, None, 6, 3, None, None, 5, 4, 4, 6, 7, None, 4, 6, 5, None, 8, 4, None, 6, None, 5, None, 3]"
177,40,male,winter,"['A', 'C', 'D', 'F']","[6, None, None, 3, None, None, 7, None, None, 6, 4, None, None, 6, 8, None, 8, None, 9, None, 4, None, None, None, None, 5]"
178,50,male,spring,['D'],"[5, 3, None, None, 7, None, None, 8, 4, 5, 8, 3, None, 6, 9, None, None, None, 6, None, 5, 6, 4, 6, 2, 3]"
179,30,female,winter,"['B', 'C', 'D']","[6, 4, None, 4, 9, None, 8, None, 7, None, None, 5, 4, None, None, None, None, 10, None, 5, None, None, None, None, 3, 3]"
180,20,male,winter,"['B', 'D', 'E']","[7, None, None, None, 9, None, None, 10, 4, None, None, None, 3, None, 3, None, None, None, None, None, None, 8, None, None, 4, None]"
181,30,male,winter,"['B', 'D', 'E']","[None, 6, 4, 5, None, None, 7, 7, 5, None, None, 6, 4, 7, 6, 7, None, 7, None, None, 10, None, 4, 3, None, 6]"
182,30,female,winter,"['B', 'E']","[None, 3, 3, None, 9, None, 7, None, 2, 3, 6, 5, None, 5, 4, None, 3, 7, 7, None, 7, None, None, None, None, 4]"
183,40,female,winter,"['C', 'D']","[None, None, None, 4, 9, 4, 7, 5, 5, 4, None, 4, None, 7, 5, None, 4, 10, 8, 6, 5, 3, None, 4, 2, None]"
184,30,female,winter,['E'],"[6, None, 6, 4, 7, None, 5, 9, None, 4, 7, None, 4, 8, None, 5, None, 5, 9, None, 10, None, 5, 3, None, None]"
185,30,female,winter,"['B', 'E', 'F']","[3, 4, 6, 5, 10, None, None, 7, 8, 6, None, 6, None, 7, 6, 8, 5, None, 10, 5, None, None, None, 8, None, 5]"
186,40,male,spring,"['D', 'F']","[None, None, 3, None, None, None, 7, 8, 7, 6, None, 7, None, None, 6, None, 7, None, None, 6, None, None, None, None, 5, 5]"
187,30,female,winter,"['A', 'C', 'E', 'F']","[3, None, None, 7, None, 5, 7, None, 6, None, None, 3, None, None, None, None, 7, None, None, 3, None, None, 7, 8, 4, 2]"
188,40,female,winter,"['C', 'D', 'F']","[None, 5, None, 3, 10, 6, None, None, None, 3, None, None, 3, None, 5, 6, None, 6, None, 2, 2, None, 5, 4, 4, 4]"
189,10,female,winter,['B'],"[8, 2, 7, 2, 8, None, 7, 9, None, 6, None, 4, None, 5, 6, 7, 6, 6, 8, 9, 8, 5, None, None, 4, None]"
190,20,male,winter,"['B', 'E', 'F']","[4, None, 6, None, None, None, None, 10, None, None, None, None, None, 4, 6, None, None, 9, 9, None, None, 9, 4, None, None, None]"
191,50,female,summer,"['A', 'F']","[10, None, 4, None, None, 3, None, None, 5, 7, 4, 5, None, None, None, 3, None, 5, 6, None, 6, 5, None, None, 3, 6]"
192,20,female,winter,"['B', 'C', 'E']","[None, 5, None, None, 6, 4, None, 8, 3, 2, 7, 5, 4, 8, 6, None, None, 5, None, None, None, None, None, 5, None, 7]"
193,30,female,winter,"['C', 'D', 'E']","[None, None, 8, 4, 7, 3, None, 8, 8, 4, 4, 6, 5, 7, 8, 6, None, None, 9, 6, None, 5, 4, None, 2, 5]"
194,40,male,spring,"['E', 'F']","[7, None, 6, None, 7, 4, 9, 7, 6, 3, 7, 3, 7, None, 6, None, 9, 6, 6, 9, 7, 4, None, 8, 6, 3]"
195,20,female,winter,"['B', 'C', 'D', 'F']","[None, None, None, 4, None, None, None, 6, 5, None, None, None, None, None, None, None, 5, 6, None, 3, None, 7, 3, None, 5, 6]"
196,50,female,spring,"['A', 'D', 'E', 'F']","[3, 3, None, 6, 4, None, None, None, None, None, None, 7, None, 3, 5, 8, None, 7, 5, None, 6, 4, 7, None, None, None]"
197,50,female,spring,"['A', 'B', 'E', 'F']","[6, None, None, None, 3, 5, None, None, 7, None, 8, 7, None, None, None, None, 9, None, None, 7, 6, None, None, 8, 6, 3]"
198,30,male,winter,['C'],"[4, 5, None, 5, None, 4, 7, 5, None, None, 6, 6, 5, 4, 4, None, 7, None, None, 3, None, 5, None, None, None, 2]"
199,30,female,winter,"['B', 'E', 'F']","[7, 2, 7, None, None, None, None, 6, None, None, 6, 4, 7, None, None, 5, None, None, 9, 8, None, None, 3, 2, 7, 8]"
200,30,female,winter,"['B', 'E']","[5, 2, 4, 3, 8, None, 3, 9, 2, 2, 7, 2, 5, 7, 6, None, 4, 8, 9, None, 6, 6, 2, 2, 4, None]"
201,30,female,winter,"['A', 'B', 'C', 'D', 'F']","[5, None, None, 3, None, None, None, 7, 8, 4, None, 3, 6, None, None, None, 4, 7, 6, 4, None, None, 3, None, None, 4]"
202,20,female,winter,[],"[None, 5, 3, None, 9, 6, 6, 6, None, None, 6, None, 3, None, 2, None, 6, 6, None, 6, 8, None, 6, None, 6, 5]"
203,30,female,winter,"['A', 'C']","[3, 7, None, None, 10, 5, None, 5, 6, 5, 4, 6, 5, 4, 8, None, 4, None, 10, 2, 3, 3, 7, 6, 4, 2]"
204,50,female,spring,"['B', 'C', 'E', 'F']","[3, 6, None, 6, 5, None, None, 8, 5, 4, 8, 4, None, None, None, 10, 9, 7, None, 8, 7, 5, None, 8, None, 7]"
205,40,female,summer,[],"[None, 6, 5, None, None, None, 4, 6, None, 6, 4, 7, None, 4, None, 7, 5, None, None, 5, 7, None, 7, 6, None, 6]"
206,40,female,summer,['E'],"[None, 8, 4, 6, 3, 4, 5, None, 8, 6, 5, None, 6, None, 5, 6, 4, 4, 5, 4, 4, None, 6, 7, None, None]"
207,30,female,winter,"['E', 'F']","[7, 6, None, None, None, None, 8, None, None, 6, 3, 4, 6, None, None, 5, 8, None, 7, None, None, None, 6, None, None, 2]"
208,50,female,spring,[],"[6, None, None, 6, 7, None, 7, 7, 6, None, 9, None, None, None, 9, None, None, 3, None, None, None, None, 7, None, 3, None]"
209,30,female,summer,"['A', 'C']","[None, 8, None, None, None, 7, 5, 7, 8, 6, 2, 4, 6, 5, 7, None, 7, 2, None, 6, None, 7, None, None, 6, 7]"
210,10,male,winter,"['B', 'C', 'D', 'E']","[None, 3, 6, 4, None, 3, 3, None, None, 2, None, None, 7, None, 2, 5, 4, 5, 8, None, None, None, None, 5, 3, None]"
211,10,male,winter,"['A', 'E']","[None, 6, 3, 6, 8, None, None, None, 3, None, 7, None, None, None, None, None, None, None, 9, 10, 10, None, None, None, 7, 8]"
212,20,female,winter,"['B', 'D']","[None, 4, 6, 7, 6, 2, None, 4, 6, 3, 3, None, 4, 5, 8, 5, 4, 9, None, None, 2, None, None, 5, None, None]"
213,30,male,winter,[],"[None, 6, 8, 7, 7, 3, 9, 4, None, None, 4, 4, 4, 6, 8, None, 5, 10, 10, 4, 3, 3, 6, 7, 6, 3]"
214,20,female,winter,"['B', 'E']","[5, 4, 7, 4, 7, 2, None, 7, 6, None, 10, 2, 5, 7, None, 5, None, 6, 10, 8, 8, 5, 6, 2, 3, 5]"
215,30,male,winter,"['A', 'B', 'C', 'D']","[None, 7, None, 3, 10, 6, 6, 4, 6, 6, None, None, None, None, None, 5, 4, 10, 6, 4, None, 7, 3, 8, 4, 6]"
216,30,male,summer,"['C', 'F']","[9, 4, None, 7, 6, 4, 2, 5, 6, None, None, None, None, 8, None, 3, None, 5, 7, 7, 4, 4, None, None, None, 6]"
217,40,female,summer,"['A', 'B', 'F']","[6, None, None, None, None, None, None, None, 7, None, 4, 4, None, 6, None, None, None, None, 4, None, 3, None, 4, None, None, None]"
218,30,male,winter,"['A', 'B', 'E']","[None, None, 6, None, 8, 2, None, 10, 2, 5, 10, None, 4, None, None, 5, None, None, None, 8, None, None, 5, None, None, 7]"
219,50,female,summer,['A'],"[6, None, 6, 7, None, None, 6, None, 6, 5, 2, 7, None, 4, 4, None, None, None, 6, None, None, None, 4, 3, 4, None]"
220,20,female,winter,"['C', 'D']","[7, 6, 8, 3, 7, 6, 7, 7, None, 3, 7, 6, None, 6, 4, None, 7, 8, None, None, 5, 7, 6, 7, None, 4]"
221,40,male,winter,"['B', 'D', 'E']","[7, 4, None, 4, 6, 5, 6, None, 4, None, 7, 7, 5, 4, 6, 6, 5, 8, None, None, 4, None, 6, 5, None, 2]"
222,40,female,summer,"['A', 'B', 'E']","[10, 8, 3, 6, 6, None, 2, 3, 6, 8, None, 3, 5, 6, 6, 3, 6, None, 4, None, 4, 4, 8, 3, None, 5]"
223,20,male,winter,['D'],"[5, None, 4, None, 7, None, 7, 6, 6, 6, 10, 3, 5, None, 2, 7, 3, 8, None, None, 9, 8, None, None, 3, 4]"
224,50,male,spring,"['B', 'C', 'F']","[6, 6, None, 7, 5, 6, 6, 8, 6, 3, 6, None, None, 3, 7, 7, None, 6, 3, 7, None, None, None, 6, None, 5]"
225,40,male,spring,"['E', 'F']","[3, None, None, None, None, None, 9, 6, None, 6, 7, None, 4, None, 5, 8, None, 7, None, 6, None, None, None, None, 4, 6]"
226,30,female,winter,"['A', 'B', 'C', 'E', 'F']","[None, 3, None, 4, 8, None, 3, 8, None, None, None, 3, 5, 4, 5, 5, 3, 8, 6, 8, None, None, 6, None, None, None]"
227,30,male,winter,"['B', 'D']","[4, 5, None, None, None, None, None, None, None, 5, None, 6, None, 4, 5, None, 5, 9, 10, 2, None, 5, None, 6, 6, None]"
228,40,male,spring,"['A', 'B', 'F']","[4, None, None, 4, None, None, None, None, 7, 6, 8, 3, 4, None, None, None, None, None, None, 7, None, 6, None, None, 5, None]"
229,10,female,winter,['E'],"[None, None, 4, 2, 6, 3, 3, None, 2, None, 6, None, 4, None, None, None, 3, 7, 10, 6, 9, 8, None, 2, None, None]"
230,50,male,spring,"['D', 'E']","[6, 4, None, 8, None, 8, None, 7, 8, 7, None, None, 6, None, 8, None, None, None, None, 8, None, 6, 4, None, 6, None]"
231,40,female,spring,"['B', 'F']","[None, 7, None, None, 4, None, None, 7, 6, 3, None, 4, None, 4, 9, None, 8, None, 3, 9, 6, None, None, None, 6, 7]"
232,50,male,spring,"['B', 'D', 'E']","[3, 7, 5, 5, 7, None, 6, 7, None, 5, 10, None, 5, None, None, None, 9, 6, 4, None, None, 7, 7, None, 4, None]"
233,50,male,spring,"['A', 'C', 'D', 'F']","[3, None, None, None, 3, 4, 9, None, 7, 4, 7, 6, None, 3, None, None, None, 5, None, None, None, 3, None, None, 2, None]"
234,40,female,spring,"['C', 'D', 'F']","[5, None, None, 7, 3, None, 7, 7, 4, None, None, 5, None, 6, None, 8, 8, 5, None, None, None, None, 3, 7, 5, None]"
235,30,female,winter,"['A', 'C', 'D']","[4, 8, 7, 3, None, 2, 9, 4, 7, 4, None, 6, 7, 3, None, 8, 5, None, 7, None, 3, None, 7, 7, 3, 5]"
236,10,male,winter,"['A', 'B', 'F']","[4, 3, 6, 4, 6, 2, 5, 9, None, None, None, None, 7, 5, 3, 4, None, None, None, None, None, None, 4, 3, None, 6]"
237,40,female,summer,"['A', 'B', 'F']","[None, 6, 3, 6, None, 5, None, None, 9, None, None, None, 7, None, None, 7, None, None, None, None, 3, None, None, None, 6, 8]"
238,50,male,spring,"['E', 'F']","[4, 3, 4, 5, 6, 8, None, 5, None, 5, None, 4, 3, None, 6, 10, 6, None, None, None, None, 4, 4, 8, 5, None]"
239,30,female,winter,['D'],"[None, None, None, None, None, 2, 6, 5, None, 4, None, 3, None, 6, None, 6, 6, 7, 10, 2, None, None, None, 6, 4, 6]"
240,30,male,winter,"['B', 'E']","[4, 6, None, None, None, 3, None, 7, None, 3, 6, None, 3, 6, None, 6, 7, 7, None, 10, None, None, 2, 2, 6, None]"
241,30,female,summer,"['B', 'F']","[None, None, 2, None, None, 5, 2, 7, 8, 5, None, None, None, 4, None, None, 4, 6, None, None, None, None, 7, 3, None, None]"
242,50,male,spring,"['D', 'F']","[6, 5, 5, None, None, None, None, 7, 4, 3, None, 7, 3, 3, 7, 8, 9, None, 6, 8, None, 4, None, 8, None, 3]"
243,40,male,spring,"['A', 'B', 'F']","[6, 4, None, 5, 5, 7, 5, 4, 6, 4, 9, 4, 4, None, 9, 7, 7, 5, 6, 6, None, 7, None, 6, 6, None]"
244,50,male,spring,"['D', 'F']","[None, None, None, 8, 6, None, 5, None, None, None, None, 4, None, 6, None, None, 8, 5, 6, 9, 6, None, None, 10, 5, 4]"
245,30,male,winter,"['B', 'C', 'D']","[None, None, None, 5, None, None, 7, 8, None, 2, None, None, 6, None, None, 9, None, None, 10, None, 3, 4, 4, None, None, 5]"
246,20,male,winter,"['A', 'C']","[None, 6, 5, 5, None, 3, 3, None, None, 3, 9, None, None, 4, None, 7, None, None, 10, 6, None, 7, None, None, None, None]"
247,40,female,winter,"['C', 'D']","[4, None, 5, 3, None, None, None, None, None, 5, 4, None, None, None, 6, None, None, None, None, None, None, None, None, None, 6, None]"
248,10,male,winter,"['B', 'D', 'E']","[8, None, 6, None, 7, 5, 4, 8, 3, None, None, 3, 4, 8, 4, 3, 7, 9, 10, 6, 9, 9, 4, 6, None, 5]"
249,10,male,winter,"['A', 'B', 'D', 'E']","[None, None, None, None, None, None, None, None, 2, 2, 8, None, None, 7, None, 5, None, 8, None, 7, 8, None, 6, None, 5, None]"
250,20,female,winter,"['A', 'B', 'E', 'F']","[6, 4, None, 6, 5, 6, 5, 10, None, 5, None, None, 4, 7, 5, 7, 3, None, None, 10, 6, 9, None, None, 6, 7]"
251,30,female,winter,"['A', 'B', 'D']","[6, 8, None, 6, 9, 3, None, None, 7, 4, None, None, 5, 3, None, 9, 8, 9, 7, 5, 2, None, None, None, None, None]"
252,20,male,winter,"['B', 'C', 'D']","[None, None, None, None, 9, None, None, 4, None, 2, 5, None, 6, 6, 6, None, 8, None, 10, 4, 4, 6, 3, 6, 4, 4]"
253,30,male,winter,"['B', 'E']","[8, 4, 4, None, None, None, None, None, None, None, None, None, 7, None, None, None, None, None, 9, 10, 8, None, None, None, 5, 7]"
254,50,male,spring,"['A', 'C', 'E']","[7, 7, None, None, 7, None, None, None, None, 6, None, None, 6, None, 7, None, None, 6, 2, None, 3, 5, 7, None, None, None]"
255,30,male,summer,"['B', 'D']","[10, 5, 4, 7, 7, 6, None, None, 8, 7, 5, None, None, 6, None, None, 3, 2, 7, 5, None, 4, 8, 4, 3, 6]"
256,30,male,winter,"['A', 'B', 'C', 'D']","[None, None, 8, 4, 8, 5, None, 5, None, 3, 4, 6, 5, 7, None, None, None, 6, 8, 6, 5, 7, None, 8, 2, None]"
257,50,female,spring,"['A', 'D', 'F']","[6, None, 3, 4, None, 4, 6, 6, 4, None, None, None, 4, 5, 6, None, 9, 6, None, 7, 4, 4, 6, 10, 3, 5]"
258,30,male,summer,['C'],"[None, None, 5, 7, 7, 3, 5, 3, 6, 5, 3, 5, None, 5, 7, 5, None, 4, 4, 4, None, None, 4, None, 3, 9]"
259,30,male,winter,['C'],"[None, None, 9, 3, None, 6, 5, None, 5, None, 4, None, None, None, 8, 8, None, None, 8, 2, None, 3, 3, None, None, 3]"
260,30,male,summer,['B'],"[None, 5, None, 5, None, 7, None, 4, None, 5, None, None, 7, None, 7, None, 4, 4, None, 4, 3, 7, 8, 7, 3, 5]"
261,50,male,spring,['A'],"[6, 6, None, 8, 6, None, 7, 4, 6, 5, 7, 4, 7, 2, None, 7, 8, None, 5, 6, 7, 3, None, 7, 2, 3]"
262,50,female,summer,['B'],"[None, None, 6, 6, 7, None, 2, 3, 9, 8, 2, 7, None, None, 4, 5, None, 2, None, None, None, 4, 7, 7, 6, None]"
263,30,female,winter,"['B', 'C', 'D', 'E']","[7, 5, 5, 6, 9, None, 7, None, 6, 6, 6, None, 4, 6, None, 6, None, 8, None, 2, None, None, None, 5, 3, 3]"
264,20,female,winter,"['A', 'B', 'C', 'E', 'F']","[None, None, 6, 4, None, None, None, 6, None, None, None, 3, 5, None, 3, None, None, 5, None, None, None, 9, None, 6, None, 5]"
265,50,male,spring,"['E', 'F']","[6, None, 4, 5, 4, 8, 7, None, 5, 4, 9, None, 3, 5, 5, 10, 9, 5, 3, 9, 7, None, 4, 8, 4, 5]"
266,50,male,summer,"['A', 'B', 'F']","[None, 7, None, 4, 3, 3, 6, 7, None, 5, 6, None, 5, 6, None, 3, 4, None, 4, 5, None, 7, 7, None, None, 5]"
267,30,male,winter,"['B', 'F']","[None, None, 3, None, None, 2, None, 7, 5, None, 7, 5, None, 8, None, None, None, 8, 9, None, None, None, 4, 5, None, None]"
268,30,female,winter,"['A', 'B', 'C', 'D', 'E', 'F']","[5, None, 6, 5, 10, 4, 9, 4, 5, 3, None, None, 6, None, None, 5, 7, 10, 10, None, 2, 7, 4, 6, 5, 5]"
269,50,male,spring,"['A', 'D', 'E']","[7, 7, 3, 6, 3, 6, 7, 6, 7, 4, 8, 6, 6, 6, 5, 6, 9, 4, None, None, 7, 3, None, 8, 5, 3]"
270,20,male,winter,"['B', 'E', 'F']","[4, None, None, 5, 9, 6, 4, 8, 2, None, 8, 4, 3, 7, 3, 5, None, None, None, 8, 6, 6, 4, 2, 3, 7]"
271,40,male,spring,"['A', 'D', 'F']","[6, 5, 5, None, 5, 8, 6, None, 4, 6, None, 7, 6, None, 6, 6, 8, 7, None, None, None, 4, 6, None, 3, None]"
272,30,female,winter,[],"[6, None, 6, None, 6, None, 6, 4, 8, None, 3, 7, 7, None, 7, 5, 4, 10, 7, 6, None, 3, 5, 5, 3, 3]"
273,40,male,spring,"['A', 'B', 'D', 'F']","[5, None, 6, 4, None, 5, 7, None, 8, 3, None, 4, 7, None, None, None, 6, 7, 3, 7, 7, 4, None, None, 2, None]"
274,20,male,winter,"['B', 'E']","[None, 2, 4, None, None, 2, None, None, None, 4, 9, None, 7, None, 4, 6, 7, 8, 7, 10, 8, 9, 3, 2, 3, None]"
275,40,female,summer,"['A', 'B', 'C', 'F']","[7, 5, None, 5, 5, 6, 6, 3, 7, None, 2, 7, None, None, None, None, None, 3, 4, 5, None, None, None, 3, 3, None]"
276,50,male,summer,"['A', 'B', 'C']","[7, 8, None, 6, None, 4, 2, 4, None, 7, None, 6, 4, None, 4, None, None, 4, 4, 3, 5, None, 6, None, 4, 5]"
277,30,female,winter,"['B', 'C', 'E']","[None, 6, 8, 4, None, 3, 7, 8, 5, 4, 6, 7, 3, None, 7, 8, None, None, 6, 2, 5, 6, 7, 7, 3, None]"
278,30,male,summer,"['B', 'C']","[7, 8, None, 8, 7, None, None, 7, None, 9, 5, None, 5, 7, 4, 5, 7, 4, None, 4, None, None, 5, 4, 7, 8]"
279,50,female,summer,"['B', 'F']","[None, 5, 6, 7, None, None, None, 3, None, None, None, 3, 5, None, 4, 3, 7, 3, 6, 4, 5, 6, None, 7, 4, None]"
280,30,male,winter,"['A', 'C', 'D']","[5, None, 5, None, 7, 3, None, None, 7, 3, 4, None, 5, 7, None, 6, None, 9, None, 4, None, 4, 6, None, None, None]"
281,20,male,winter,"['C', 'D', 'E']","[3, 8, 9, 3, 10, 2, 7, 7, None, 5, 5, None, 6, None, 5, 8, 5, 6, None, None, 4, 5, 5, 4, 2, 5]"
282,50,male,summer,"['A', 'C', 'D']","[7, 4, 4, 7, None, None, 3, 7, 6, 6, 6, None, 5, 4, 7, 6, None, 2, 3, 5, 5, 4, None, None, 5, 5]"
283,20,female,winter,"['B', 'D', 'E']","[None, None, 4, 2, 7, None, 3, None, None, None, None, 5, 4, None, 6, 5, 4, None, None, None, 10, None, 3, 6, None, None]"
284,30,male,winter,"['A', 'B', 'C']","[5, 5, 5, None, 5, None, 6, None, 6, 5, 8, 6, None, 8, None, 4, 4, 8, 8, None, None, 7, 4, 4, None, 4]"
285,10,male,winter,"['A', 'B', 'C', 'E']","[7, 6, 4, 3, None, None, 3, 7, 6, 4, 7, None, 4, 5, 3, 3, 5, 7, 6, 6, 10, 7, 4, None, 7, 6]"
286,30,male,winter,"['B', 'D']","[None, None, 8, 5, 6, 2, None, 5, None, None, 5, 3, 5, 6, None, 5, None, 8, None, None, 5, 6, 5, 8, None, 6]"
287,50,male,spring,"['D', 'F']","[4, None, 4, 6, None, None, None, 6, 5, 7, 6, None, 7, 6, 9, 10, 6, None, None, 8, 3, 7, 6, None, None, 6]"
288,10,male,winter,['C'],"[6, 5, None, 4, 7, 3, 7, None, 3, None, 7, 5, 6, None, None, 7, 3, 7, 8, 9, None, 6, None, 5, 5, 5]"
289,40,female,winter,"['C', 'D', 'F']","[7, 4, None, 6, None, 6, 7, 5, None, 5, 4, 7, None, None, None, 5, 6, 7, 10, None, None, 3, 6, 7, None, 3]"
290,20,male,winter,"['B', 'E']","[4, 5, 7, 3, 8, None, 3, None, None, 4, 6, 3, 6, 6, 5, None, None, 9, 9, None, None, 6, None, 5, 3, 7]"
291,20,female,winter,"['A', 'B', 'C', 'D', 'F']","[6, 7, 7, 7, None, None, 8, None, None, 5, 6, 7, 6, 5, 8, 5, 4, 6, 8, None, None, None, None, 7, 6, 5]"
292,20,female,winter,"['B', 'E', 'F']","[8, None, None, None, 8, None, 6, None, 6, 5, None, None, None, 7, None, None, None, 8, 10, None, 8, None, None, 5, None, None]"
293,40,female,spring,['B'],"[3, 3, 6, None, None, 8, None, 5, None, 4, 8, None, None, 3, None, None, 5, 3, None, 9, 7, 7, 7, None, None, 6]"
294,40,female,winter,"['C', 'D', 'E']","[3, None, None, None, None, 2, 7, 8, None, None, 7, 5, None, None, None, 6, None, None, None, 5, None, None, 7, 8, None, 4]"
295,30,female,winter,"['C', 'D', 'E', 'F']","[5, 4, 9, 4, 8, None, 5, 7, 5, 6, 3, 6, 4, 4, 4, None, None, 8, 10, 6, 2, None, 6, None, 2, 2]"
296,40,female,spring,"['C', 'D', 'F']","[7, 4, None, 6, 4, None, 5, 8, 4, 7, 9, 5, 4, 3, 7, 8, None, 5, None, 5, None, 6, 7, 10, None, 4]"
297,40,female,spring,['F'],"[3, 3, 4, 6, 7, 6, 6, 5, None, 3, 7, None, 5, None, None, 10, 9, 5, 2, None, 5, None, 7, 7, None, 5]"
298,30,male,summer,"['A', 'B', 'F']","[None, None, 5, 4, 5, None, 5, None, 7, 6, 2, None, 4, 8, None, None, 3, 2, 4, 7, 3, 3, 8, 6, 3, 5]"
299,20,male,winter,['F'],"[3, None, 8, None, 6, 3, 5, 4, 8, 3, None, None, 6, 4, None, None, None, None, None, 6, 6, 5, 3, 7, 6, 2]"
300,40,male,spring,"['A', 'D', 'F']","[5, 6, 7, None, None, 7, 7, 4, 7, 4, None, 6, 4, None, 8, 7, None, 7, 2, 9, 4, 3, None, 9, 6, 3]"
301,30,female,winter,"['E', 'F']","[7, None, None, None, 9, 4, 3, 10, 3, None, None, None, None, 7, 2, 4, 5, None, 9, None, 8, None, None, 3, None, None]"
302,30,male,summer,"['A', 'D']","[6, None, 2, 4, 4, None, None, 5, None, 7, None, None, None, 4, None, None, None, None, 3, 5, None, None, None, 7, 4, 9]"
303,10,male,winter,"['B', 'E']","[None, None, 3, 5, None, 4, None, 8, 2, 2, None, 2, None, 6, 6, 6, None, 6, 6, 9, None, 9, 5, 5, None, None]"
304,30,male,winter,"['A', 'D', 'E', 'F']","[6, 6, 3, 2, None, 5, 4, None, 4, None, None, 5, 7, None, 5, None, None, 8, 6, None, 6, 8, 6, 5, None, 4]"
305,50,male,spring,"['C', 'F']","[None, None, None, 4, 5, None, 5, 7, 7, None, 7, 5, 5, 5, None, 9, None, None, None, 6, 4, None, None, None, None, 5]"
306,20,male,winter,['E'],"[None, None, 4, None, None, 6, 6, None, None, None, 6, 2, 3, 5, None, None, None, None, 7, 10, 7, None, None, 4, 4, None]"
307,30,female,winter,"['A', 'B', 'E']","[6, 2, 4, 5, None, 4, None, 9, 4, None, 6, 4, 7, 5, 4, 6, 7, None, 10, 9, 7, 5, 3, 5, 3, 4]"
308,50,female,spring,"['D', 'F']","[None, None, 5, 8, None, 8, None, 8, 8, 6, 6, 3, 6, None, 7, None, 7, None, None, 9, 5, 3, 6, 6, 4, 6]"
